Date,Region,Product,Unit,Price
2022-03-01,Patagonia,Azúcar,kg,116.85
2022-03-01,Patagonia,Detergente líquido,750 cc,229.15
2022-03-01,Patagonia,Lavandina,1.000 cc,79.54
2022-03-01,Patagonia,Jabón de tocador,125 g,87.15
2022-04-01,GBA,Pan francés,kg,295.24
2022-04-01,GBA,Harina de trigo común,kg,86.18
2022-04-01,GBA,Arroz blanco simple,kg,127.08
2022-04-01,GBA,Fideos secos tipo guisero,500 g,100.91
2022-04-01,GBA,Carne picada común,kg,614.62
2022-04-01,GBA,Pollo entero,kg,310.0
2022-04-01,GBA,Aceite de girasol,"1,5 litros",351.67
2022-04-01,GBA,Leche fresca entera sachet,Litro,117.5
2022-04-01,GBA,Huevos de gallina,Docena,263.81
2022-04-01,GBA,Papa,kg,68.2
2022-04-01,GBA,Azúcar,kg,110.09
2022-04-01,GBA,Detergente líquido,750 cc,139.97
2022-04-01,GBA,Lavandina,1.000 cc,89.65
2022-04-01,GBA,Jabón de tocador,125 g,89.85
2022-04-01,Pampeana,Pan francés,kg,247.89
2022-04-01,Pampeana,Harina de trigo común,kg,93.61
2022-04-01,Pampeana,Arroz blanco simple,kg,150.64
2022-04-01,Pampeana,Fideos secos tipo guisero,500 g,100.19
2022-04-01,Pampeana,Carne picada común,kg,691.03
2022-04-01,Pampeana,Pollo entero,kg,318.4
2022-04-01,Pampeana,Aceite de girasol,"1,5 litros",407.42
2022-04-01,Pampeana,Leche fresca entera sachet,Litro,129.98
2022-04-01,Pampeana,Huevos de gallina,Docena,259.95
2022-04-01,Pampeana,Papa,kg,67.61
2022-04-01,Pampeana,Azúcar,kg,120.24
2022-04-01,Pampeana,Detergente líquido,750 cc,148.82
2022-04-01,Pampeana,Lavandina,1.000 cc,88.04
2022-04-01,Pampeana,Jabón de tocador,125 g,89.56
2022-04-01,Noreste,Pan francés,kg,217.5
2022-04-01,Noreste,Harina de trigo común,kg,90.44
2022-04-01,Noreste,Arroz blanco simple,kg,139.6
2022-04-01,Noreste,Fideos secos tipo guisero,500 g,87.45
2022-04-01,Noreste,Carne picada común,kg,654.28
2022-04-01,Noreste,Pollo entero,kg,303.32
2022-04-01,Noreste,Aceite de girasol,"1,5 litros",528.12
2022-04-01,Noreste,Leche fresca entera sachet,Litro,144.01
2022-04-01,Noreste,Huevos de gallina,Docena,249.99
2022-04-01,Noreste,Papa,kg,71.58
2022-04-01,Noreste,Azúcar,kg,117.64
2022-04-01,Noreste,Detergente líquido,750 cc,136.36
2022-04-01,Noreste,Lavandina,1.000 cc,102.93
2022-04-01,Noreste,Jabón de tocador,125 g,83.88
2022-04-01,Noroeste,Pan francés,kg,226.13
2022-04-01,Noroeste,Harina de trigo común,kg,93.72
2022-04-01,Noroeste,Arroz blanco simple,kg,137.62
2022-04-01,Noroeste,Fideos secos tipo guisero,500 g,87.11
2022-04-01,Noroeste,Carne picada común,kg,693.32
2022-04-01,Noroeste,Pollo entero,kg,316.52
2022-04-01,Noroeste,Aceite de girasol,"1,5 litros",466.97
2022-04-01,Noroeste,Leche fresca entera sachet,Litro,129.0
2022-04-01,Noroeste,Huevos de gallina,Docena,248.63
2022-04-01,Noroeste,Papa,kg,58.47
2022-04-01,Noroeste,Azúcar,kg,108.67
2022-04-01,Noroeste,Detergente líquido,750 cc,143.06
2022-04-01,Noroeste,Lavandina,1.000 cc,92.46
2022-04-01,Noroeste,Jabón de tocador,125 g,88.93
2022-04-01,Cuyo,Pan francés,kg,220.7
2022-04-01,Cuyo,Harina de trigo común,kg,91.11
2022-04-01,Cuyo,Arroz blanco simple,kg,151.52
2022-04-01,Cuyo,Fideos secos tipo guisero,500 g,100.05
2022-04-01,Cuyo,Carne picada común,kg,650.11
2022-04-01,Cuyo,Pollo entero,kg,324.47
2022-04-01,Cuyo,Aceite de girasol,"1,5 litros",411.8
2022-04-01,Cuyo,Leche fresca entera sachet,Litro,141.68
2022-04-01,Cuyo,Huevos de gallina,Docena,267.48
2022-04-01,Cuyo,Papa,kg,69.48
2022-04-01,Cuyo,Azúcar,kg,121.72
2022-04-01,Cuyo,Detergente líquido,750 cc,150.14
2022-04-01,Cuyo,Lavandina,1.000 cc,91.8
2022-04-01,Cuyo,Jabón de tocador,125 g,93.96
2022-04-01,Patagonia,Pan francés,kg,284.93
2022-04-01,Patagonia,Harina de trigo común,kg,95.66
2022-04-01,Patagonia,Arroz blanco simple,kg,155.33
2022-04-01,Patagonia,Fideos secos tipo guisero,500 g,113.28
2022-04-01,Patagonia,Carne picada común,kg,834.0
2022-04-01,Patagonia,Pollo entero,kg,319.69
2022-04-01,Patagonia,Aceite de girasol,"1,5 litros",369.17
2022-04-01,Patagonia,Leche fresca entera sachet,Litro,143.75
2022-04-01,Patagonia,Huevos de gallina,Docena,266.79
2022-04-01,Patagonia,Papa,kg,94.06
2022-04-01,Patagonia,Azúcar,kg,127.28
2022-04-01,Patagonia,Detergente líquido,750 cc,244.97
2022-04-01,Patagonia,Lavandina,1.000 cc,85.73
2022-04-01,Patagonia,Jabón de tocador,125 g,90.81
2022-05-01,GBA,Pan francés,kg,301.62
2022-05-01,GBA,Harina de trigo común,kg,95.25
2022-05-01,GBA,Arroz blanco simple,kg,131.18
2022-05-01,GBA,Fideos secos tipo guisero,500 g,108.12
2022-05-01,GBA,Carne picada común,kg,664.87
2022-05-01,GBA,Pollo entero,kg,335.82
2022-05-01,GBA,Aceite de girasol,"1,5 litros",370.71
2022-05-01,GBA,Leche fresca entera sachet,Litro,125.69
2022-05-01,GBA,Huevos de gallina,Docena,268.24
2022-05-01,GBA,Papa,kg,71.28
2022-05-01,GBA,Azúcar,kg,123.16
2022-05-01,GBA,Detergente líquido,750 cc,150.47
2022-05-01,GBA,Lavandina,1.000 cc,94.02
2022-05-01,GBA,Jabón de tocador,125 g,94.54
2022-05-01,Pampeana,Pan francés,kg,260.8
2022-05-01,Pampeana,Harina de trigo común,kg,99.84
2022-05-01,Pampeana,Arroz blanco simple,kg,155.89
2022-05-01,Pampeana,Fideos secos tipo guisero,500 g,108.97
2022-05-01,Pampeana,Carne picada común,kg,741.17
2022-05-01,Pampeana,Pollo entero,kg,342.83
2022-05-01,Pampeana,Aceite de girasol,"1,5 litros",441.73
2022-05-01,Pampeana,Leche fresca entera sachet,Litro,138.32
2022-05-01,Pampeana,Huevos de gallina,Docena,264.4
2022-05-01,Pampeana,Papa,kg,68.72
2022-05-01,Pampeana,Azúcar,kg,130.03
2022-05-01,Pampeana,Detergente líquido,750 cc,158.24
2022-05-01,Pampeana,Lavandina,1.000 cc,92.66
2022-05-01,Pampeana,Jabón de tocador,125 g,94.13
2022-05-01,Noreste,Pan francés,kg,234.72
2022-05-01,Noreste,Harina de trigo común,kg,98.1
2022-05-01,Noreste,Arroz blanco simple,kg,142.8
2022-05-01,Noreste,Fideos secos tipo guisero,500 g,93.66
2022-05-01,Noreste,Carne picada común,kg,690.51
2022-05-01,Noreste,Pollo entero,kg,329.43
2022-05-01,Noreste,Aceite de girasol,"1,5 litros",555.53
2022-05-01,Noreste,Leche fresca entera sachet,Litro,151.08
2022-05-01,Noreste,Huevos de gallina,Docena,253.94
2022-05-01,Noreste,Papa,kg,71.18
2022-05-01,Noreste,Azúcar,kg,128.63
2022-05-01,Noreste,Detergente líquido,750 cc,146.51
2022-05-01,Noreste,Lavandina,1.000 cc,106.62
2022-05-01,Noreste,Jabón de tocador,125 g,90.14
2022-05-01,Noroeste,Pan francés,kg,235.77
2022-05-01,Noroeste,Harina de trigo común,kg,100.83
2022-05-01,Noroeste,Arroz blanco simple,kg,140.88
2022-05-01,Noroeste,Fideos secos tipo guisero,500 g,93.89
2022-05-01,Noroeste,Carne picada común,kg,744.54
2022-05-01,Noroeste,Pollo entero,kg,339.59
2022-05-01,Noroeste,Aceite de girasol,"1,5 litros",522.17
2022-05-01,Noroeste,Leche fresca entera sachet,Litro,136.36
2022-05-01,Noroeste,Huevos de gallina,Docena,249.56
2022-05-01,Noroeste,Papa,kg,58.78
2022-05-01,Noroeste,Azúcar,kg,115.41
2022-05-01,Noroeste,Detergente líquido,750 cc,148.28
2022-05-01,Noroeste,Lavandina,1.000 cc,95.37
2022-05-01,Noroeste,Jabón de tocador,125 g,93.84
2022-05-01,Cuyo,Pan francés,kg,230.43
2022-05-01,Cuyo,Harina de trigo común,kg,96.23
2022-05-01,Cuyo,Arroz blanco simple,kg,151.95
2022-05-01,Cuyo,Fideos secos tipo guisero,500 g,105.57
2022-05-01,Cuyo,Carne picada común,kg,686.44
2022-05-01,Cuyo,Pollo entero,kg,343.69
2022-05-01,Cuyo,Aceite de girasol,"1,5 litros",459.64
2022-05-01,Cuyo,Leche fresca entera sachet,Litro,150.7
2022-05-01,Cuyo,Huevos de gallina,Docena,267.95
2022-05-01,Cuyo,Papa,kg,71.73
2022-05-01,Cuyo,Azúcar,kg,129.16
2022-05-01,Cuyo,Detergente líquido,750 cc,156.11
2022-05-01,Cuyo,Lavandina,1.000 cc,96.15
2022-05-01,Cuyo,Jabón de tocador,125 g,100.59
2022-05-01,Patagonia,Pan francés,kg,294.71
2022-05-01,Patagonia,Harina de trigo común,kg,104.59
2022-05-01,Patagonia,Arroz blanco simple,kg,165.13
2022-05-01,Patagonia,Fideos secos tipo guisero,500 g,121.78
2022-05-01,Patagonia,Carne picada común,kg,842.39
2022-05-01,Patagonia,Pollo entero,kg,349.34
2022-05-01,Patagonia,Aceite de girasol,"1,5 litros",404.18
2022-05-01,Patagonia,Leche fresca entera sachet,Litro,151.61
2022-05-01,Patagonia,Huevos de gallina,Docena,282.06
2022-05-01,Patagonia,Papa,kg,96.84
2022-05-01,Patagonia,Azúcar,kg,136.99
2022-05-01,Patagonia,Detergente líquido,750 cc,266.0
2022-05-01,Patagonia,Lavandina,1.000 cc,89.69
2022-05-01,Patagonia,Jabón de tocador,125 g,97.02
2022-06-01,GBA,Pan francés,kg,311.8
2022-06-01,GBA,Harina de trigo común,kg,95.24
2022-06-01,GBA,Arroz blanco simple,kg,136.95
2022-06-01,GBA,Fideos secos tipo guisero,500 g,122.06
2022-06-01,GBA,Carne picada común,kg,686.83
2022-06-01,GBA,Pollo entero,kg,356.69
2022-06-01,GBA,Aceite de girasol,"1,5 litros",418.66
2022-06-01,GBA,Leche fresca entera sachet,Litro,132.51
2022-06-01,GBA,Huevos de gallina,Docena,272.46
2022-06-01,GBA,Papa,kg,86.64
2022-06-01,GBA,Azúcar,kg,133.11
2022-06-01,GBA,Detergente líquido,750 cc,157.6
2022-06-01,GBA,Lavandina,1.000 cc,96.76
2022-06-01,GBA,Jabón de tocador,125 g,105.14
2022-06-01,Pampeana,Pan francés,kg,268.78
2022-06-01,Pampeana,Harina de trigo común,kg,106.83
2022-06-01,Pampeana,Arroz blanco simple,kg,159.8
2022-06-01,Pampeana,Fideos secos tipo guisero,500 g,116.44
2022-06-01,Pampeana,Carne picada común,kg,762.43
2022-06-01,Pampeana,Pollo entero,kg,363.73
2022-06-01,Pampeana,Aceite de girasol,"1,5 litros",492.19
2022-06-01,Pampeana,Leche fresca entera sachet,Litro,145.05
2022-06-01,Pampeana,Huevos de gallina,Docena,269.29
2022-06-01,Pampeana,Papa,kg,83.21
2022-06-01,Pampeana,Azúcar,kg,139.18
2022-06-01,Pampeana,Detergente líquido,750 cc,163.79
2022-06-01,Pampeana,Lavandina,1.000 cc,99.51
2022-06-01,Pampeana,Jabón de tocador,125 g,101.44
2022-06-01,Noreste,Pan francés,kg,247.96
2022-06-01,Noreste,Harina de trigo común,kg,102.31
2022-06-01,Noreste,Arroz blanco simple,kg,147.22
2022-06-01,Noreste,Fideos secos tipo guisero,500 g,101.98
2022-06-01,Noreste,Carne picada común,kg,715.62
2022-06-01,Noreste,Pollo entero,kg,345.35
2022-06-01,Noreste,Aceite de girasol,"1,5 litros",595.26
2022-06-01,Noreste,Leche fresca entera sachet,Litro,160.71
2022-06-01,Noreste,Huevos de gallina,Docena,258.17
2022-06-01,Noreste,Papa,kg,83.48
2022-06-01,Noreste,Azúcar,kg,135.77
2022-06-01,Noreste,Detergente líquido,750 cc,150.56
2022-06-01,Noreste,Lavandina,1.000 cc,112.54
2022-06-01,Noreste,Jabón de tocador,125 g,96.94
2022-06-01,Noroeste,Pan francés,kg,255.32
2022-06-01,Noroeste,Harina de trigo común,kg,107.91
2022-06-01,Noroeste,Arroz blanco simple,kg,143.34
2022-06-01,Noroeste,Fideos secos tipo guisero,500 g,100.31
2022-06-01,Noroeste,Carne picada común,kg,755.28
2022-06-01,Noroeste,Pollo entero,kg,357.06
2022-06-01,Noroeste,Aceite de girasol,"1,5 litros",563.08
2022-06-01,Noroeste,Leche fresca entera sachet,Litro,145.51
2022-06-01,Noroeste,Huevos de gallina,Docena,254.46
2022-06-01,Noroeste,Papa,kg,72.99
2022-06-01,Noroeste,Azúcar,kg,121.73
2022-06-01,Noroeste,Detergente líquido,750 cc,156.95
2022-06-01,Noroeste,Lavandina,1.000 cc,100.98
2022-06-01,Noroeste,Jabón de tocador,125 g,102.59
2022-06-01,Cuyo,Pan francés,kg,241.09
2022-06-01,Cuyo,Harina de trigo común,kg,104.03
2022-06-01,Cuyo,Arroz blanco simple,kg,152.64
2022-06-01,Cuyo,Fideos secos tipo guisero,500 g,113.61
2022-06-01,Cuyo,Carne picada común,kg,698.62
2022-06-01,Cuyo,Pollo entero,kg,358.29
2022-06-01,Cuyo,Aceite de girasol,"1,5 litros",512.17
2022-06-01,Cuyo,Leche fresca entera sachet,Litro,158.84
2022-06-01,Cuyo,Huevos de gallina,Docena,271.58
2022-06-01,Cuyo,Papa,kg,90.85
2022-06-01,Cuyo,Azúcar,kg,137.54
2022-06-01,Cuyo,Detergente líquido,750 cc,162.09
2022-06-01,Cuyo,Lavandina,1.000 cc,104.06
2022-06-01,Cuyo,Jabón de tocador,125 g,105.48
2022-06-01,Patagonia,Pan francés,kg,308.09
2022-06-01,Patagonia,Harina de trigo común,kg,108.91
2022-06-01,Patagonia,Arroz blanco simple,kg,169.26
2022-06-01,Patagonia,Fideos secos tipo guisero,500 g,131.34
2022-06-01,Patagonia,Carne picada común,kg,871.35
2022-06-01,Patagonia,Pollo entero,kg,368.47
2022-06-01,Patagonia,Aceite de girasol,"1,5 litros",449.03
2022-06-01,Patagonia,Leche fresca entera sachet,Litro,156.46
2022-06-01,Patagonia,Huevos de gallina,Docena,299.94
2022-06-01,Patagonia,Papa,kg,108.6
2022-06-01,Patagonia,Azúcar,kg,150.15
2022-06-01,Patagonia,Detergente líquido,750 cc,278.55
2022-06-01,Patagonia,Lavandina,1.000 cc,95.3
2022-06-01,Patagonia,Jabón de tocador,125 g,103.8
2022-07-01,GBA,Pan francés,kg,327.39
2022-07-01,GBA,Harina de trigo común,kg,107.06
2022-07-01,GBA,Arroz blanco simple,kg,137.75
2022-07-01,GBA,Fideos secos tipo guisero,500 g,139.54
2022-07-01,GBA,Carne picada común,kg,695.04
2022-07-01,GBA,Pollo entero,kg,367.61
2022-07-01,GBA,Aceite de girasol,"1,5 litros",487.16
2022-07-01,GBA,Leche fresca entera sachet,Litro,142.42
2022-07-01,GBA,Huevos de gallina,Docena,305.61
2022-07-01,GBA,Papa,kg,91.32
2022-07-01,GBA,Azúcar,kg,173.68
2022-07-01,GBA,Detergente líquido,750 cc,163.79
2022-07-01,GBA,Lavandina,1.000 cc,106.55
2022-07-01,GBA,Jabón de tocador,125 g,116.38
2022-07-01,Pampeana,Pan francés,kg,282.23
2022-07-01,Pampeana,Harina de trigo común,kg,114.9
2022-07-01,Pampeana,Arroz blanco simple,kg,169.83
2022-07-01,Pampeana,Fideos secos tipo guisero,500 g,127.07
2022-07-01,Pampeana,Carne picada común,kg,776.86
2022-07-01,Pampeana,Pollo entero,kg,385.1
2022-07-01,Pampeana,Aceite de girasol,"1,5 litros",560.41
2022-07-01,Pampeana,Leche fresca entera sachet,Litro,155.86
2022-07-01,Pampeana,Huevos de gallina,Docena,297.96
2022-07-01,Pampeana,Papa,kg,87.59
2022-07-01,Pampeana,Azúcar,kg,169.48
2022-07-01,Pampeana,Detergente líquido,750 cc,177.38
2022-07-01,Pampeana,Lavandina,1.000 cc,107.15
2022-07-01,Pampeana,Jabón de tocador,125 g,113.47
2022-07-01,Noreste,Pan francés,kg,265.96
2022-07-01,Noreste,Harina de trigo común,kg,117.83
2022-07-01,Noreste,Arroz blanco simple,kg,157.13
2022-07-01,Noreste,Fideos secos tipo guisero,500 g,114.42
2022-07-01,Noreste,Carne picada común,kg,751.25
2022-07-01,Noreste,Pollo entero,kg,360.17
2022-07-01,Noreste,Aceite de girasol,"1,5 litros",704.36
2022-07-01,Noreste,Leche fresca entera sachet,Litro,173.16
2022-07-01,Noreste,Huevos de gallina,Docena,277.72
2022-07-01,Noreste,Papa,kg,88.7
2022-07-01,Noreste,Azúcar,kg,166.37
2022-07-01,Noreste,Detergente líquido,750 cc,162.32
2022-07-01,Noreste,Lavandina,1.000 cc,124.07
2022-07-01,Noreste,Jabón de tocador,125 g,105.55
2022-07-01,Noroeste,Pan francés,kg,266.73
2022-07-01,Noroeste,Harina de trigo común,kg,117.66
2022-07-01,Noroeste,Arroz blanco simple,kg,152.02
2022-07-01,Noroeste,Fideos secos tipo guisero,500 g,111.45
2022-07-01,Noroeste,Carne picada común,kg,784.3
2022-07-01,Noroeste,Pollo entero,kg,370.31
2022-07-01,Noroeste,Aceite de girasol,"1,5 litros",641.91
2022-07-01,Noroeste,Leche fresca entera sachet,Litro,158.27
2022-07-01,Noroeste,Huevos de gallina,Docena,301.51
2022-07-01,Noroeste,Papa,kg,75.74
2022-07-01,Noroeste,Azúcar,kg,153.58
2022-07-01,Noroeste,Detergente líquido,750 cc,167.07
2022-07-01,Noroeste,Lavandina,1.000 cc,110.06
2022-07-01,Noroeste,Jabón de tocador,125 g,112.66
2022-07-01,Cuyo,Pan francés,kg,251.03
2022-07-01,Cuyo,Harina de trigo común,kg,110.41
2022-07-01,Cuyo,Arroz blanco simple,kg,159.71
2022-07-01,Cuyo,Fideos secos tipo guisero,500 g,124.34
2022-07-01,Cuyo,Carne picada común,kg,709.85
2022-07-01,Cuyo,Pollo entero,kg,385.97
2022-07-01,Cuyo,Aceite de girasol,"1,5 litros",547.55
2022-07-01,Cuyo,Leche fresca entera sachet,Litro,167.52
2022-07-01,Cuyo,Huevos de gallina,Docena,309.46
2022-07-01,Cuyo,Papa,kg,95.02
2022-07-01,Cuyo,Azúcar,kg,169.87
2022-07-01,Cuyo,Detergente líquido,750 cc,174.28
2022-07-01,Cuyo,Lavandina,1.000 cc,110.14
2022-07-01,Cuyo,Jabón de tocador,125 g,118.55
2022-07-01,Patagonia,Pan francés,kg,326.17
2022-07-01,Patagonia,Harina de trigo común,kg,116.21
2022-07-01,Patagonia,Arroz blanco simple,kg,174.4
2022-07-01,Patagonia,Fideos secos tipo guisero,500 g,143.72
2022-07-01,Patagonia,Carne picada común,kg,950.28
2022-07-01,Patagonia,Pollo entero,kg,389.46
2022-07-01,Patagonia,Aceite de girasol,"1,5 litros",490.97
2022-07-01,Patagonia,Leche fresca entera sachet,Litro,162.31
2022-07-01,Patagonia,Huevos de gallina,Docena,326.95
2022-07-01,Patagonia,Papa,kg,120.85
2022-07-01,Patagonia,Azúcar,kg,169.69
2022-07-01,Patagonia,Detergente líquido,750 cc,296.29
2022-07-01,Patagonia,Lavandina,1.000 cc,101.44
2022-07-01,Patagonia,Jabón de tocador,125 g,115.81
2022-08-01,GBA,Pan francés,kg,343.1
2022-08-01,GBA,Harina de trigo común,kg,114.41
2022-08-01,GBA,Arroz blanco simple,kg,143.83
2022-08-01,GBA,Fideos secos tipo guisero,500 g,152.35
2022-08-01,GBA,Carne picada común,kg,697.06
2022-08-01,GBA,Pollo entero,kg,380.37
2022-08-01,GBA,Aceite de girasol,"1,5 litros",576.12
2022-08-01,GBA,Leche fresca entera sachet,Litro,153.89
2022-08-01,GBA,Huevos de gallina,Docena,345.75
2022-08-01,GBA,Papa,kg,120.84
2022-08-01,GBA,Azúcar,kg,203.52
2022-08-01,GBA,Detergente líquido,750 cc,178.55
2022-08-01,GBA,Lavandina,1.000 cc,123.51
2022-08-01,GBA,Jabón de tocador,125 g,128.12
2022-08-01,Pampeana,Pan francés,kg,305.11
2022-08-01,Pampeana,Harina de trigo común,kg,128.15
2022-08-01,Pampeana,Arroz blanco simple,kg,179.31
2022-08-01,Pampeana,Fideos secos tipo guisero,500 g,141.06
2022-08-01,Pampeana,Carne picada común,kg,790.28
2022-08-01,Pampeana,Pollo entero,kg,402.0
2022-08-01,Pampeana,Aceite de girasol,"1,5 litros",637.51
2022-08-01,Pampeana,Leche fresca entera sachet,Litro,167.97
2022-08-01,Pampeana,Huevos de gallina,Docena,341.15
2022-08-01,Pampeana,Papa,kg,118.8
2022-08-01,Pampeana,Azúcar,kg,213.91
2022-08-01,Pampeana,Detergente líquido,750 cc,193.04
2022-08-01,Pampeana,Lavandina,1.000 cc,119.55
2022-08-01,Pampeana,Jabón de tocador,125 g,128.61
2022-08-01,Noreste,Pan francés,kg,283.3
2022-08-01,Noreste,Harina de trigo común,kg,130.38
2022-08-01,Noreste,Arroz blanco simple,kg,164.27
2022-08-01,Noreste,Fideos secos tipo guisero,500 g,126.24
2022-08-01,Noreste,Carne picada común,kg,775.3
2022-08-01,Noreste,Pollo entero,kg,378.7
2022-08-01,Noreste,Aceite de girasol,"1,5 litros",771.59
2022-08-01,Noreste,Leche fresca entera sachet,Litro,187.49
2022-08-01,Noreste,Huevos de gallina,Docena,318.17
2022-08-01,Noreste,Papa,kg,113.74
2022-08-01,Noreste,Azúcar,kg,216.06
2022-08-01,Noreste,Detergente líquido,750 cc,175.85
2022-08-01,Noreste,Lavandina,1.000 cc,128.97
2022-08-01,Noreste,Jabón de tocador,125 g,118.75
2022-08-01,Noroeste,Pan francés,kg,288.79
2022-08-01,Noroeste,Harina de trigo común,kg,128.16
2022-08-01,Noroeste,Arroz blanco simple,kg,163.8
2022-08-01,Noroeste,Fideos secos tipo guisero,500 g,121.18
2022-08-01,Noroeste,Carne picada común,kg,787.07
2022-08-01,Noroeste,Pollo entero,kg,386.4
2022-08-01,Noroeste,Aceite de girasol,"1,5 litros",735.25
2022-08-01,Noroeste,Leche fresca entera sachet,Litro,171.88
2022-08-01,Noroeste,Huevos de gallina,Docena,347.29
2022-08-01,Noroeste,Papa,kg,97.04
2022-08-01,Noroeste,Azúcar,kg,195.79
2022-08-01,Noroeste,Detergente líquido,750 cc,182.23
2022-08-01,Noroeste,Lavandina,1.000 cc,119.65
2022-08-01,Noroeste,Jabón de tocador,125 g,125.59
2022-08-01,Cuyo,Pan francés,kg,265.01
2022-08-01,Cuyo,Harina de trigo común,kg,122.05
2022-08-01,Cuyo,Arroz blanco simple,kg,166.81
2022-08-01,Cuyo,Fideos secos tipo guisero,500 g,136.25
2022-08-01,Cuyo,Carne picada común,kg,717.4
2022-08-01,Cuyo,Pollo entero,kg,403.17
2022-08-01,Cuyo,Aceite de girasol,"1,5 litros",624.18
2022-08-01,Cuyo,Leche fresca entera sachet,Litro,182.8
2022-08-01,Cuyo,Huevos de gallina,Docena,361.99
2022-08-01,Cuyo,Papa,kg,123.3
2022-08-01,Cuyo,Azúcar,kg,210.55
2022-08-01,Cuyo,Detergente líquido,750 cc,186.93
2022-08-01,Cuyo,Lavandina,1.000 cc,117.05
2022-08-01,Cuyo,Jabón de tocador,125 g,133.93
2022-08-01,Patagonia,Pan francés,kg,340.77
2022-08-01,Patagonia,Harina de trigo común,kg,130.48
2022-08-01,Patagonia,Arroz blanco simple,kg,184.56
2022-08-01,Patagonia,Fideos secos tipo guisero,500 g,159.58
2022-08-01,Patagonia,Carne picada común,kg,997.6
2022-08-01,Patagonia,Pollo entero,kg,406.06
2022-08-01,Patagonia,Aceite de girasol,"1,5 litros",534.99
2022-08-01,Patagonia,Leche fresca entera sachet,Litro,176.29
2022-08-01,Patagonia,Huevos de gallina,Docena,374.23
2022-08-01,Patagonia,Papa,kg,145.63
2022-08-01,Patagonia,Azúcar,kg,202.17
2022-08-01,Patagonia,Detergente líquido,750 cc,320.41
2022-08-01,Patagonia,Lavandina,1.000 cc,120.52
2022-08-01,Patagonia,Jabón de tocador,125 g,129.03
2022-09-01,GBA,Pan francés,kg,366.54
2022-09-01,GBA,Harina de trigo común,kg,123.46
2022-09-01,GBA,Arroz blanco simple,kg,154.33
2022-09-01,GBA,Fideos secos tipo guisero,500 g,162.58
2022-09-01,GBA,Carne picada común,kg,719.47
2022-09-01,GBA,Pollo entero,kg,404.87
2022-09-01,GBA,Aceite de girasol,"1,5 litros",632.66
2022-09-01,GBA,Leche fresca entera sachet,Litro,171.06
2022-09-01,GBA,Huevos de gallina,Docena,353.57
2022-09-01,GBA,Papa,kg,142.16
2022-09-01,GBA,Azúcar,kg,230.74
2022-09-01,GBA,Detergente líquido,750 cc,189.51
2022-09-01,GBA,Lavandina,1.000 cc,136.55
2022-09-01,GBA,Jabón de tocador,125 g,142.53
2022-09-01,Pampeana,Pan francés,kg,318.09
2022-09-01,Pampeana,Harina de trigo común,kg,138.66
2022-09-01,Pampeana,Arroz blanco simple,kg,185.96
2022-09-01,Pampeana,Fideos secos tipo guisero,500 g,155.28
2022-09-01,Pampeana,Carne picada común,kg,807.84
